"longitude","latitude","cropland_2arcmin_mean","built_mean","wc2.1_2.5m_elev_mean","tree_loss_mean","trees_mean","wildareas-v3-2009-human-footprint_mean","maximum_temperature_mean_mean","built_mean","cropland_mean","forestlandcover_mean","layer_mean","extinct_species_group","binomial_name","presence","habitat_breadth","diet_breadth","body_mass_g","body_size_mm","trophic_level","global_range_size_km2","extinct"
-97.0595638729999,25.9786470350001,0.0633661672472954,0.0174866765737534,6.16601228713989,0.00135492498520762,0.0356175005435944,3.54538297653198,-6453.47705078125,0.0172519646584988,0.028198329731822,0,1,"Craugastor_omoaensis","Rhinophrynus_dorsalis",1,"specialist","specialist",90,89,"carnivore",NA,0
-97.0595638729999,25.9786470350001,0.0633661672472954,0.0174866765737534,6.16601228713989,0.00135492498520762,0.0356175005435944,3.54538297653198,-6453.47705078125,0.0172519646584988,0.028198329731822,0,1,"Craugastor_omoaensis","Smilisca_baudinii",1,"generalist","",NA,90,"",NA,0
-109.059563873,24.9786470350001,0.0247656144201756,0.000528454489540309,5.27771425247192,0.000216563959838822,0.002551682991907,0.40856060385704,-9375.4150390625,0.000173178326804191,0.0141282835975289,0,1,"Craugastor_omoaensis","Leptodactylus_melanonotus",1,"generalist","",NA,58,"",NA,0
-109.059563873,24.9786470350001,0.0247656144201756,0.000528454489540309,5.27771425247192,0.000216563959838822,0.002551682991907,0.40856060385704,-9375.4150390625,0.000173178326804191,0.0141282835975289,0,1,"Craugastor_omoaensis","Rhinella_horribilis",1,"generalist","specialist",106.25,241,"",NA,0
-109.059563873,24.9786470350001,0.0247656144201756,0.000528454489540309,5.27771425247192,0.000216563959838822,0.002551682991907,0.40856060385704,-9375.4150390625,0.000173178326804191,0.0141282835975289,0,1,"Craugastor_omoaensis","Smilisca_baudinii",1,"generalist","",NA,90,"",NA,0
-108.059563873,24.9786470350001,0.263614982366562,0.00868166331201792,72.5737838745117,0.00391656765714288,0.12325943261385,6.13889646530151,-3288.1708984375,0.000107062885945197,0.403078228235245,0.0142212305217981,1,"Craugastor_omoaensis","Leptodactylus_melanonotus",1,"generalist","",NA,58,"",NA,0
-108.059563873,24.9786470350001,0.263614982366562,0.00868166331201792,72.5737838745117,0.00391656765714288,0.12325943261385,6.13889646530151,-3288.1708984375,0.000107062885945197,0.403078228235245,0.0142212305217981,1,"Craugastor_omoaensis","Rhinella_horribilis",1,"generalist","specialist",106.25,241,"",NA,0
-108.059563873,24.9786470350001,0.263614982366562,0.00868166331201792,72.5737838745117,0.00391656765714288,0.12325943261385,6.13889646530151,-3288.1708984375,0.000107062885945197,0.403078228235245,0.0142212305217981,1,"Craugastor_omoaensis","Smilisca_baudinii",1,"generalist","",NA,90,"",NA,0
-107.059563873,24.9786470350001,0.0933365076780319,0.0125486776232719,634.249145507812,0.0169621985405684,0.73089599609375,5.66360521316528,-25.8402996063232,0.0100243166089058,0.13262103497982,0.255268901586533,1,"Craugastor_omoaensis","Hypopachus_variolosus",1,"generalist","specialist",NA,53,"carnivore",NA,0
-107.059563873,24.9786470350001,0.0933365076780319,0.0125486776232719,634.249145507812,0.0169621985405684,0.73089599609375,5.66360521316528,-25.8402996063232,0.0100243166089058,0.13262103497982,0.255268901586533,1,"Craugastor_omoaensis","Leptodactylus_melanonotus",1,"generalist","",NA,58,"",NA,0
-107.059563873,24.9786470350001,0.0933365076780319,0.0125486776232719,634.249145507812,0.0169621985405684,0.73089599609375,5.66360521316528,-25.8402996063232,0.0100243166089058,0.13262103497982,0.255268901586533,1,"Craugastor_omoaensis","Rhinella_horribilis",1,"generalist","specialist",106.25,241,"",NA,0
-107.059563873,24.9786470350001,0.0933365076780319,0.0125486776232719,634.249145507812,0.0169621985405684,0.73089599609375,5.66360521316528,-25.8402996063232,0.0100243166089058,0.13262103497982,0.255268901586533,1,"Craugastor_omoaensis","Smilisca_baudinii",1,"generalist","",NA,90,"",NA,0
