"","Longitude(x)","Latitude(y)","cropland_2arcmin_mean","built_mean","wc2.1_2.5m_elev_mean","Tree_loss_mean","trees_mean","wildareas-v3-2009-human-footprint_mean","maximum_temperature_mean_mean","Built_mean","Cropland_mean","Forestlandcover_mean","layer_mean","extinct_species_group","binomial_name","Presence","habitat_breadth","diet_breadth","body_mass_g","body_size_mm","trophic_level","global_range_size_km2","extinct"
"1552",-86.0595638729999,12.9786470350001,0.0348541177809238,0.00431548152118921,662.277465820312,0.0525991767644882,0.52097761631012,12.4384393692017,14.24387550354,3.1558897717332e-06,0.0200012512505054,0.00647563394159079,1,"Craugastor omoaensis","Agalychnis_callidryas",1,"generalist","",12,77.2,"",NA,0
"1553",-86.0595638729999,12.9786470350001,0.0348541177809238,0.00431548152118921,662.277465820312,0.0525991767644882,0.52097761631012,12.4384393692017,14.24387550354,3.1558897717332e-06,0.0200012512505054,0.00647563394159079,1,"Craugastor omoaensis","Dendropsophus_microcephalus",1,"generalist","",28,32,"",NA,0
"1554",-86.0595638729999,12.9786470350001,0.0348541177809238,0.00431548152118921,662.277465820312,0.0525991767644882,0.52097761631012,12.4384393692017,14.24387550354,3.1558897717332e-06,0.0200012512505054,0.00647563394159079,1,"Craugastor omoaensis","Engystomops_pustulosus",1,"generalist","",NA,48.2,"",NA,0
"1555",-86.0595638729999,12.9786470350001,0.0348541177809238,0.00431548152118921,662.277465820312,0.0525991767644882,0.52097761631012,12.4384393692017,14.24387550354,3.1558897717332e-06,0.0200012512505054,0.00647563394159079,1,"Craugastor omoaensis","Gymnopis_multiplicata",1,"generalist","specialist",NA,480,"carnivore",NA,0
"1556",-86.0595638729999,12.9786470350001,0.0348541177809238,0.00431548152118921,662.277465820312,0.0525991767644882,0.52097761631012,12.4384393692017,14.24387550354,3.1558897717332e-06,0.0200012512505054,0.00647563394159079,1,"Craugastor omoaensis","Hypopachus_variolosus",1,"generalist","specialist",NA,53,"carnivore",NA,0
"1557",-86.0595638729999,12.9786470350001,0.0348541177809238,0.00431548152118921,662.277465820312,0.0525991767644882,0.52097761631012,12.4384393692017,14.24387550354,3.1558897717332e-06,0.0200012512505054,0.00647563394159079,1,"Craugastor omoaensis","Incilius_valliceps",1,"specialist","",60,125,"",NA,0
"1558",-86.0595638729999,12.9786470350001,0.0348541177809238,0.00431548152118921,662.277465820312,0.0525991767644882,0.52097761631012,12.4384393692017,14.24387550354,3.1558897717332e-06,0.0200012512505054,0.00647563394159079,1,"Craugastor omoaensis","Leptodactylus_fragilis",1,"generalist","",NA,43,"",NA,0
"1559",-86.0595638729999,12.9786470350001,0.0348541177809238,0.00431548152118921,662.277465820312,0.0525991767644882,0.52097761631012,12.4384393692017,14.24387550354,3.1558897717332e-06,0.0200012512505054,0.00647563394159079,1,"Craugastor omoaensis","Leptodactylus_melanonotus",1,"generalist","",NA,58,"",NA,0
"1560",-86.0595638729999,12.9786470350001,0.0348541177809238,0.00431548152118921,662.277465820312,0.0525991767644882,0.52097761631012,12.4384393692017,14.24387550354,3.1558897717332e-06,0.0200012512505054,0.00647563394159079,1,"Craugastor omoaensis","Lithobates_brownorum",1,"generalist","specialist",NA,NA,"",NA,0
"1561",-86.0595638729999,12.9786470350001,0.0348541177809238,0.00431548152118921,662.277465820312,0.0525991767644882,0.52097761631012,12.4384393692017,14.24387550354,3.1558897717332e-06,0.0200012512505054,0.00647563394159079,1,"Craugastor omoaensis","Lithobates_maculatus",1,NA,NA,NA,NA,NA,NA,NA
"1562",-86.0595638729999,12.9786470350001,0.0348541177809238,0.00431548152118921,662.277465820312,0.0525991767644882,0.52097761631012,12.4384393692017,14.24387550354,3.1558897717332e-06,0.0200012512505054,0.00647563394159079,1,"Craugastor omoaensis","Lithobates_vaillanti",1,NA,NA,NA,NA,NA,NA,NA
"1563",-86.0595638729999,12.9786470350001,0.0348541177809238,0.00431548152118921,662.277465820312,0.0525991767644882,0.52097761631012,12.4384393692017,14.24387550354,3.1558897717332e-06,0.0200012512505054,0.00647563394159079,1,"Craugastor omoaensis","Rhinella_horribilis",1,"generalist","specialist",106.25,241,"",NA,0
"1564",-86.0595638729999,12.9786470350001,0.0348541177809238,0.00431548152118921,662.277465820312,0.0525991767644882,0.52097761631012,12.4384393692017,14.24387550354,3.1558897717332e-06,0.0200012512505054,0.00647563394159079,1,"Craugastor omoaensis","Rhinophrynus_dorsalis",1,"specialist","specialist",90,89,"carnivore",NA,0
"1565",-86.0595638729999,12.9786470350001,0.0348541177809238,0.00431548152118921,662.277465820312,0.0525991767644882,0.52097761631012,12.4384393692017,14.24387550354,3.1558897717332e-06,0.0200012512505054,0.00647563394159079,1,"Craugastor omoaensis","Scinax_staufferi",1,"generalist","",29,32,"",NA,0
"1566",-86.0595638729999,12.9786470350001,0.0348541177809238,0.00431548152118921,662.277465820312,0.0525991767644882,0.52097761631012,12.4384393692017,14.24387550354,3.1558897717332e-06,0.0200012512505054,0.00647563394159079,1,"Craugastor omoaensis","Smilisca_baudinii",1,"generalist","",NA,90,"",NA,0
"1567",-86.0595638729999,12.9786470350001,0.0348541177809238,0.00431548152118921,662.277465820312,0.0525991767644882,0.52097761631012,12.4384393692017,14.24387550354,3.1558897717332e-06,0.0200012512505054,0.00647563394159079,1,"Craugastor omoaensis","Tlalocohyla_loquax",1,"generalist","",NA,77,"",NA,0
"1568",-86.0595638729999,12.9786470350001,0.0348541177809238,0.00431548152118921,662.277465820312,0.0525991767644882,0.52097761631012,12.4384393692017,14.24387550354,3.1558897717332e-06,0.0200012512505054,0.00647563394159079,1,"Craugastor omoaensis","Trachycephalus_vermiculatus",1,"generalist","specialist",56.9,105,"",NA,0
"1569",-85.0595638729999,12.9786470350001,0.000694445741828531,0.000665748375467956,260.863891601562,0.133181139826775,0.600963354110718,11.739218711853,31.7968769073486,0,0.000305665977066383,0.0093252370133996,1,"Craugastor omoaensis","Agalychnis_callidryas",1,"generalist","",12,77.2,"",NA,0
"1570",-85.0595638729999,12.9786470350001,0.000694445741828531,0.000665748375467956,260.863891601562,0.133181139826775,0.600963354110718,11.739218711853,31.7968769073486,0,0.000305665977066383,0.0093252370133996,1,"Craugastor omoaensis","Dendropsophus_microcephalus",1,"generalist","",28,32,"",NA,0
"1571",-85.0595638729999,12.9786470350001,0.000694445741828531,0.000665748375467956,260.863891601562,0.133181139826775,0.600963354110718,11.739218711853,31.7968769073486,0,0.000305665977066383,0.0093252370133996,1,"Craugastor omoaensis","Engystomops_pustulosus",1,"generalist","",NA,48.2,"",NA,0
"1572",-85.0595638729999,12.9786470350001,0.000694445741828531,0.000665748375467956,260.863891601562,0.133181139826775,0.600963354110718,11.739218711853,31.7968769073486,0,0.000305665977066383,0.0093252370133996,1,"Craugastor omoaensis","Gymnopis_multiplicata",1,"generalist","specialist",NA,480,"carnivore",NA,0
"1573",-85.0595638729999,12.9786470350001,0.000694445741828531,0.000665748375467956,260.863891601562,0.133181139826775,0.600963354110718,11.739218711853,31.7968769073486,0,0.000305665977066383,0.0093252370133996,1,"Craugastor omoaensis","Incilius_valliceps",1,"specialist","",60,125,"",NA,0
"1574",-85.0595638729999,12.9786470350001,0.000694445741828531,0.000665748375467956,260.863891601562,0.133181139826775,0.600963354110718,11.739218711853,31.7968769073486,0,0.000305665977066383,0.0093252370133996,1,"Craugastor omoaensis","Leptodactylus_fragilis",1,"generalist","",NA,43,"",NA,0
"1575",-85.0595638729999,12.9786470350001,0.000694445741828531,0.000665748375467956,260.863891601562,0.133181139826775,0.600963354110718,11.739218711853,31.7968769073486,0,0.000305665977066383,0.0093252370133996,1,"Craugastor omoaensis","Leptodactylus_melanonotus",1,"generalist","",NA,58,"",NA,0
"1576",-85.0595638729999,12.9786470350001,0.000694445741828531,0.000665748375467956,260.863891601562,0.133181139826775,0.600963354110718,11.739218711853,31.7968769073486,0,0.000305665977066383,0.0093252370133996,1,"Craugastor omoaensis","Lithobates_brownorum",1,"generalist","specialist",NA,NA,"",NA,0
"1577",-85.0595638729999,12.9786470350001,0.000694445741828531,0.000665748375467956,260.863891601562,0.133181139826775,0.600963354110718,11.739218711853,31.7968769073486,0,0.000305665977066383,0.0093252370133996,1,"Craugastor omoaensis","Lithobates_maculatus",1,NA,NA,NA,NA,NA,NA,NA
"1578",-85.0595638729999,12.9786470350001,0.000694445741828531,0.000665748375467956,260.863891601562,0.133181139826775,0.600963354110718,11.739218711853,31.7968769073486,0,0.000305665977066383,0.0093252370133996,1,"Craugastor omoaensis","Lithobates_vaillanti",1,NA,NA,NA,NA,NA,NA,NA
"1579",-85.0595638729999,12.9786470350001,0.000694445741828531,0.000665748375467956,260.863891601562,0.133181139826775,0.600963354110718,11.739218711853,31.7968769073486,0,0.000305665977066383,0.0093252370133996,1,"Craugastor omoaensis","Rhinella_horribilis",1,"generalist","specialist",106.25,241,"",NA,0
"1580",-85.0595638729999,12.9786470350001,0.000694445741828531,0.000665748375467956,260.863891601562,0.133181139826775,0.600963354110718,11.739218711853,31.7968769073486,0,0.000305665977066383,0.0093252370133996,1,"Craugastor omoaensis","Smilisca_baudinii",1,"generalist","",NA,90,"",NA,0
"1581",-85.0595638729999,12.9786470350001,0.000694445741828531,0.000665748375467956,260.863891601562,0.133181139826775,0.600963354110718,11.739218711853,31.7968769073486,0,0.000305665977066383,0.0093252370133996,1,"Craugastor omoaensis","Tlalocohyla_loquax",1,"generalist","",NA,77,"",NA,0
"1582",-85.0595638729999,12.9786470350001,0.000694445741828531,0.000665748375467956,260.863891601562,0.133181139826775,0.600963354110718,11.739218711853,31.7968769073486,0,0.000305665977066383,0.0093252370133996,1,"Craugastor omoaensis","Trachycephalus_vermiculatus",1,"generalist","specialist",56.9,105,"",NA,0
"1583",-84.0595638729999,12.9786470350001,0.000223414288484491,0.000116695984615944,46.95361328125,0.310545891523361,0.486570209264755,4.18624210357666,-123.119026184082,0,0,0.206443041563034,1,"Craugastor omoaensis","Agalychnis_callidryas",1,"generalist","",12,77.2,"",NA,0
"1584",-84.0595638729999,12.9786470350001,0.000223414288484491,0.000116695984615944,46.95361328125,0.310545891523361,0.486570209264755,4.18624210357666,-123.119026184082,0,0,0.206443041563034,1,"Craugastor omoaensis","Dendropsophus_microcephalus",1,"generalist","",28,32,"",NA,0
"1585",-84.0595638729999,12.9786470350001,0.000223414288484491,0.000116695984615944,46.95361328125,0.310545891523361,0.486570209264755,4.18624210357666,-123.119026184082,0,0,0.206443041563034,1,"Craugastor omoaensis","Gymnopis_multiplicata",1,"generalist","specialist",NA,480,"carnivore",NA,0
"1586",-84.0595638729999,12.9786470350001,0.000223414288484491,0.000116695984615944,46.95361328125,0.310545891523361,0.486570209264755,4.18624210357666,-123.119026184082,0,0,0.206443041563034,1,"Craugastor omoaensis","Incilius_valliceps",1,"specialist","",60,125,"",NA,0
"1587",-84.0595638729999,12.9786470350001,0.000223414288484491,0.000116695984615944,46.95361328125,0.310545891523361,0.486570209264755,4.18624210357666,-123.119026184082,0,0,0.206443041563034,1,"Craugastor omoaensis","Leptodactylus_melanonotus",1,"generalist","",NA,58,"",NA,0
"1588",-84.0595638729999,12.9786470350001,0.000223414288484491,0.000116695984615944,46.95361328125,0.310545891523361,0.486570209264755,4.18624210357666,-123.119026184082,0,0,0.206443041563034,1,"Craugastor omoaensis","Lithobates_brownorum",1,"generalist","specialist",NA,NA,"",NA,0
"1589",-84.0595638729999,12.9786470350001,0.000223414288484491,0.000116695984615944,46.95361328125,0.310545891523361,0.486570209264755,4.18624210357666,-123.119026184082,0,0,0.206443041563034,1,"Craugastor omoaensis","Lithobates_vaillanti",1,NA,NA,NA,NA,NA,NA,NA
"1590",-84.0595638729999,12.9786470350001,0.000223414288484491,0.000116695984615944,46.95361328125,0.310545891523361,0.486570209264755,4.18624210357666,-123.119026184082,0,0,0.206443041563034,1,"Craugastor omoaensis","Rhinella_horribilis",1,"generalist","specialist",106.25,241,"",NA,0
"1591",-84.0595638729999,12.9786470350001,0.000223414288484491,0.000116695984615944,46.95361328125,0.310545891523361,0.486570209264755,4.18624210357666,-123.119026184082,0,0,0.206443041563034,1,"Craugastor omoaensis","Smilisca_baudinii",1,"generalist","",NA,90,"",NA,0
"1592",-83.0595638729999,12.9786470350001,6.64218759993673e-06,2.06192107725656e-05,5.81097841262817,0.00634195562452078,0.0172143522650003,0.126554623246193,-9506.7861328125,0,0,0.00389756774529815,1,"Craugastor omoaensis","Agalychnis_callidryas",1,"generalist","",12,77.2,"",NA,0
"1593",-83.0595638729999,12.9786470350001,6.64218759993673e-06,2.06192107725656e-05,5.81097841262817,0.00634195562452078,0.0172143522650003,0.126554623246193,-9506.7861328125,0,0,0.00389756774529815,1,"Craugastor omoaensis","Gymnopis_multiplicata",1,"generalist","specialist",NA,480,"carnivore",NA,0
"1594",-83.0595638729999,12.9786470350001,6.64218759993673e-06,2.06192107725656e-05,5.81097841262817,0.00634195562452078,0.0172143522650003,0.126554623246193,-9506.7861328125,0,0,0.00389756774529815,1,"Craugastor omoaensis","Incilius_valliceps",1,"specialist","",60,125,"",NA,0
"1595",-83.0595638729999,12.9786470350001,6.64218759993673e-06,2.06192107725656e-05,5.81097841262817,0.00634195562452078,0.0172143522650003,0.126554623246193,-9506.7861328125,0,0,0.00389756774529815,1,"Craugastor omoaensis","Leptodactylus_melanonotus",1,"generalist","",NA,58,"",NA,0
"1596",-83.0595638729999,12.9786470350001,6.64218759993673e-06,2.06192107725656e-05,5.81097841262817,0.00634195562452078,0.0172143522650003,0.126554623246193,-9506.7861328125,0,0,0.00389756774529815,1,"Craugastor omoaensis","Lithobates_vaillanti",1,NA,NA,NA,NA,NA,NA,NA
"1597",-83.0595638729999,12.9786470350001,6.64218759993673e-06,2.06192107725656e-05,5.81097841262817,0.00634195562452078,0.0172143522650003,0.126554623246193,-9506.7861328125,0,0,0.00389756774529815,1,"Craugastor omoaensis","Rhinella_horribilis",1,"generalist","specialist",106.25,241,"",NA,0
"1598",-87.0595638729999,11.9786470350001,0.0304789040237665,0.00262071494944394,68.3831939697266,0.00499364081770182,0.0980976447463036,2.6192352771759,-8085.28759765625,1.26235590869328e-06,0.0437755919992924,0.00035456195473671,1,"Craugastor omoaensis","Agalychnis_callidryas",1,"generalist","",12,77.2,"",NA,0
"1599",-87.0595638729999,11.9786470350001,0.0304789040237665,0.00262071494944394,68.3831939697266,0.00499364081770182,0.0980976447463036,2.6192352771759,-8085.28759765625,1.26235590869328e-06,0.0437755919992924,0.00035456195473671,1,"Craugastor omoaensis","Engystomops_pustulosus",1,"generalist","",NA,48.2,"",NA,0
"1600",-87.0595638729999,11.9786470350001,0.0304789040237665,0.00262071494944394,68.3831939697266,0.00499364081770182,0.0980976447463036,2.6192352771759,-8085.28759765625,1.26235590869328e-06,0.0437755919992924,0.00035456195473671,1,"Craugastor omoaensis","Hypopachus_variolosus",1,"generalist","specialist",NA,53,"carnivore",NA,0
"1601",-87.0595638729999,11.9786470350001,0.0304789040237665,0.00262071494944394,68.3831939697266,0.00499364081770182,0.0980976447463036,2.6192352771759,-8085.28759765625,1.26235590869328e-06,0.0437755919992924,0.00035456195473671,1,"Craugastor omoaensis","Leptodactylus_fragilis",1,"generalist","",NA,43,"",NA,0
"1602",-87.0595638729999,11.9786470350001,0.0304789040237665,0.00262071494944394,68.3831939697266,0.00499364081770182,0.0980976447463036,2.6192352771759,-8085.28759765625,1.26235590869328e-06,0.0437755919992924,0.00035456195473671,1,"Craugastor omoaensis","Leptodactylus_melanonotus",1,"generalist","",NA,58,"",NA,0
"1603",-87.0595638729999,11.9786470350001,0.0304789040237665,0.00262071494944394,68.3831939697266,0.00499364081770182,0.0980976447463036,2.6192352771759,-8085.28759765625,1.26235590869328e-06,0.0437755919992924,0.00035456195473671,1,"Craugastor omoaensis","Rhinella_horribilis",1,"generalist","specialist",106.25,241,"",NA,0
"1604",-87.0595638729999,11.9786470350001,0.0304789040237665,0.00262071494944394,68.3831939697266,0.00499364081770182,0.0980976447463036,2.6192352771759,-8085.28759765625,1.26235590869328e-06,0.0437755919992924,0.00035456195473671,1,"Craugastor omoaensis","Rhinophrynus_dorsalis",1,"specialist","specialist",90,89,"carnivore",NA,0
"1605",-87.0595638729999,11.9786470350001,0.0304789040237665,0.00262071494944394,68.3831939697266,0.00499364081770182,0.0980976447463036,2.6192352771759,-8085.28759765625,1.26235590869328e-06,0.0437755919992924,0.00035456195473671,1,"Craugastor omoaensis","Scinax_staufferi",1,"generalist","",29,32,"",NA,0
"1606",-87.0595638729999,11.9786470350001,0.0304789040237665,0.00262071494944394,68.3831939697266,0.00499364081770182,0.0980976447463036,2.6192352771759,-8085.28759765625,1.26235590869328e-06,0.0437755919992924,0.00035456195473671,1,"Craugastor omoaensis","Smilisca_baudinii",1,"generalist","",NA,90,"",NA,0
"1607",-87.0595638729999,11.9786470350001,0.0304789040237665,0.00262071494944394,68.3831939697266,0.00499364081770182,0.0980976447463036,2.6192352771759,-8085.28759765625,1.26235590869328e-06,0.0437755919992924,0.00035456195473671,1,"Craugastor omoaensis","Trachycephalus_vermiculatus",1,"generalist","specialist",56.9,105,"",NA,0
"1608",-86.0595638729999,11.9786470350001,0.0470392480492592,0.0123185366392136,159.223388671875,0.0182351898401976,0.336961090564728,10.7286128997803,-711.325134277344,0.0050112116150558,0.148139372467995,0.0168142579495907,1,"Craugastor omoaensis","Agalychnis_callidryas",1,"generalist","",12,77.2,"",NA,0
"1609",-86.0595638729999,11.9786470350001,0.0470392480492592,0.0123185366392136,159.223388671875,0.0182351898401976,0.336961090564728,10.7286128997803,-711.325134277344,0.0050112116150558,0.148139372467995,0.0168142579495907,1,"Craugastor omoaensis","Dendropsophus_microcephalus",1,"generalist","",28,32,"",NA,0
"1610",-86.0595638729999,11.9786470350001,0.0470392480492592,0.0123185366392136,159.223388671875,0.0182351898401976,0.336961090564728,10.7286128997803,-711.325134277344,0.0050112116150558,0.148139372467995,0.0168142579495907,1,"Craugastor omoaensis","Engystomops_pustulosus",1,"generalist","",NA,48.2,"",NA,0
"1611",-86.0595638729999,11.9786470350001,0.0470392480492592,0.0123185366392136,159.223388671875,0.0182351898401976,0.336961090564728,10.7286128997803,-711.325134277344,0.0050112116150558,0.148139372467995,0.0168142579495907,1,"Craugastor omoaensis","Gymnopis_multiplicata",1,"generalist","specialist",NA,480,"carnivore",NA,0
"1612",-86.0595638729999,11.9786470350001,0.0470392480492592,0.0123185366392136,159.223388671875,0.0182351898401976,0.336961090564728,10.7286128997803,-711.325134277344,0.0050112116150558,0.148139372467995,0.0168142579495907,1,"Craugastor omoaensis","Hypopachus_variolosus",1,"generalist","specialist",NA,53,"carnivore",NA,0
"1613",-86.0595638729999,11.9786470350001,0.0470392480492592,0.0123185366392136,159.223388671875,0.0182351898401976,0.336961090564728,10.7286128997803,-711.325134277344,0.0050112116150558,0.148139372467995,0.0168142579495907,1,"Craugastor omoaensis","Leptodactylus_fragilis",1,"generalist","",NA,43,"",NA,0
"1614",-86.0595638729999,11.9786470350001,0.0470392480492592,0.0123185366392136,159.223388671875,0.0182351898401976,0.336961090564728,10.7286128997803,-711.325134277344,0.0050112116150558,0.148139372467995,0.0168142579495907,1,"Craugastor omoaensis","Leptodactylus_melanonotus",1,"generalist","",NA,58,"",NA,0
"1615",-86.0595638729999,11.9786470350001,0.0470392480492592,0.0123185366392136,159.223388671875,0.0182351898401976,0.336961090564728,10.7286128997803,-711.325134277344,0.0050112116150558,0.148139372467995,0.0168142579495907,1,"Craugastor omoaensis","Lithobates_maculatus",1,NA,NA,NA,NA,NA,NA,NA
"1616",-86.0595638729999,11.9786470350001,0.0470392480492592,0.0123185366392136,159.223388671875,0.0182351898401976,0.336961090564728,10.7286128997803,-711.325134277344,0.0050112116150558,0.148139372467995,0.0168142579495907,1,"Craugastor omoaensis","Lithobates_vaillanti",1,NA,NA,NA,NA,NA,NA,NA
"1617",-86.0595638729999,11.9786470350001,0.0470392480492592,0.0123185366392136,159.223388671875,0.0182351898401976,0.336961090564728,10.7286128997803,-711.325134277344,0.0050112116150558,0.148139372467995,0.0168142579495907,1,"Craugastor omoaensis","Rhinella_horribilis",1,"generalist","specialist",106.25,241,"",NA,0
"1618",-86.0595638729999,11.9786470350001,0.0470392480492592,0.0123185366392136,159.223388671875,0.0182351898401976,0.336961090564728,10.7286128997803,-711.325134277344,0.0050112116150558,0.148139372467995,0.0168142579495907,1,"Craugastor omoaensis","Rhinophrynus_dorsalis",1,"specialist","specialist",90,89,"carnivore",NA,0
"1619",-86.0595638729999,11.9786470350001,0.0470392480492592,0.0123185366392136,159.223388671875,0.0182351898401976,0.336961090564728,10.7286128997803,-711.325134277344,0.0050112116150558,0.148139372467995,0.0168142579495907,1,"Craugastor omoaensis","Scinax_staufferi",1,"generalist","",29,32,"",NA,0
"1620",-86.0595638729999,11.9786470350001,0.0470392480492592,0.0123185366392136,159.223388671875,0.0182351898401976,0.336961090564728,10.7286128997803,-711.325134277344,0.0050112116150558,0.148139372467995,0.0168142579495907,1,"Craugastor omoaensis","Smilisca_baudinii",1,"generalist","",NA,90,"",NA,0
"1621",-86.0595638729999,11.9786470350001,0.0470392480492592,0.0123185366392136,159.223388671875,0.0182351898401976,0.336961090564728,10.7286128997803,-711.325134277344,0.0050112116150558,0.148139372467995,0.0168142579495907,1,"Craugastor omoaensis","Tlalocohyla_loquax",1,"generalist","",NA,77,"",NA,0
"1622",-86.0595638729999,11.9786470350001,0.0470392480492592,0.0123185366392136,159.223388671875,0.0182351898401976,0.336961090564728,10.7286128997803,-711.325134277344,0.0050112116150558,0.148139372467995,0.0168142579495907,1,"Craugastor omoaensis","Trachycephalus_vermiculatus",1,"generalist","specialist",56.9,105,"",NA,0
"1623",-85.0595638729999,11.9786470350001,0.00532908504828811,0.00125304632820189,189.267059326172,0.0613388791680336,0.442244559526443,9.93684673309326,21.3709030151367,9.13210824364796e-05,0.00268506351858377,0.000306297151837498,1,"Craugastor omoaensis","Agalychnis_callidryas",1,"generalist","",12,77.2,"",NA,0
"1624",-85.0595638729999,11.9786470350001,0.00532908504828811,0.00125304632820189,189.267059326172,0.0613388791680336,0.442244559526443,9.93684673309326,21.3709030151367,9.13210824364796e-05,0.00268506351858377,0.000306297151837498,1,"Craugastor omoaensis","Dendropsophus_microcephalus",1,"generalist","",28,32,"",NA,0
"1625",-85.0595638729999,11.9786470350001,0.00532908504828811,0.00125304632820189,189.267059326172,0.0613388791680336,0.442244559526443,9.93684673309326,21.3709030151367,9.13210824364796e-05,0.00268506351858377,0.000306297151837498,1,"Craugastor omoaensis","Engystomops_pustulosus",1,"generalist","",NA,48.2,"",NA,0
"1626",-85.0595638729999,11.9786470350001,0.00532908504828811,0.00125304632820189,189.267059326172,0.0613388791680336,0.442244559526443,9.93684673309326,21.3709030151367,9.13210824364796e-05,0.00268506351858377,0.000306297151837498,1,"Craugastor omoaensis","Gymnopis_multiplicata",1,"generalist","specialist",NA,480,"carnivore",NA,0
"1627",-85.0595638729999,11.9786470350001,0.00532908504828811,0.00125304632820189,189.267059326172,0.0613388791680336,0.442244559526443,9.93684673309326,21.3709030151367,9.13210824364796e-05,0.00268506351858377,0.000306297151837498,1,"Craugastor omoaensis","Incilius_valliceps",1,"specialist","",60,125,"",NA,0
"1628",-85.0595638729999,11.9786470350001,0.00532908504828811,0.00125304632820189,189.267059326172,0.0613388791680336,0.442244559526443,9.93684673309326,21.3709030151367,9.13210824364796e-05,0.00268506351858377,0.000306297151837498,1,"Craugastor omoaensis","Leptodactylus_fragilis",1,"generalist","",NA,43,"",NA,0
"1629",-85.0595638729999,11.9786470350001,0.00532908504828811,0.00125304632820189,189.267059326172,0.0613388791680336,0.442244559526443,9.93684673309326,21.3709030151367,9.13210824364796e-05,0.00268506351858377,0.000306297151837498,1,"Craugastor omoaensis","Leptodactylus_melanonotus",1,"generalist","",NA,58,"",NA,0
"1630",-85.0595638729999,11.9786470350001,0.00532908504828811,0.00125304632820189,189.267059326172,0.0613388791680336,0.442244559526443,9.93684673309326,21.3709030151367,9.13210824364796e-05,0.00268506351858377,0.000306297151837498,1,"Craugastor omoaensis","Lithobates_brownorum",1,"generalist","specialist",NA,NA,"",NA,0
"1631",-85.0595638729999,11.9786470350001,0.00532908504828811,0.00125304632820189,189.267059326172,0.0613388791680336,0.442244559526443,9.93684673309326,21.3709030151367,9.13210824364796e-05,0.00268506351858377,0.000306297151837498,1,"Craugastor omoaensis","Lithobates_maculatus",1,NA,NA,NA,NA,NA,NA,NA
"1632",-85.0595638729999,11.9786470350001,0.00532908504828811,0.00125304632820189,189.267059326172,0.0613388791680336,0.442244559526443,9.93684673309326,21.3709030151367,9.13210824364796e-05,0.00268506351858377,0.000306297151837498,1,"Craugastor omoaensis","Lithobates_vaillanti",1,NA,NA,NA,NA,NA,NA,NA
"1633",-85.0595638729999,11.9786470350001,0.00532908504828811,0.00125304632820189,189.267059326172,0.0613388791680336,0.442244559526443,9.93684673309326,21.3709030151367,9.13210824364796e-05,0.00268506351858377,0.000306297151837498,1,"Craugastor omoaensis","Rhinella_horribilis",1,"generalist","specialist",106.25,241,"",NA,0
"1634",-85.0595638729999,11.9786470350001,0.00532908504828811,0.00125304632820189,189.267059326172,0.0613388791680336,0.442244559526443,9.93684673309326,21.3709030151367,9.13210824364796e-05,0.00268506351858377,0.000306297151837498,1,"Craugastor omoaensis","Rhinophrynus_dorsalis",1,"specialist","specialist",90,89,"carnivore",NA,0
"1635",-85.0595638729999,11.9786470350001,0.00532908504828811,0.00125304632820189,189.267059326172,0.0613388791680336,0.442244559526443,9.93684673309326,21.3709030151367,9.13210824364796e-05,0.00268506351858377,0.000306297151837498,1,"Craugastor omoaensis","Scinax_staufferi",1,"generalist","",29,32,"",NA,0
"1636",-85.0595638729999,11.9786470350001,0.00532908504828811,0.00125304632820189,189.267059326172,0.0613388791680336,0.442244559526443,9.93684673309326,21.3709030151367,9.13210824364796e-05,0.00268506351858377,0.000306297151837498,1,"Craugastor omoaensis","Smilisca_baudinii",1,"generalist","",NA,90,"",NA,0
"1637",-85.0595638729999,11.9786470350001,0.00532908504828811,0.00125304632820189,189.267059326172,0.0613388791680336,0.442244559526443,9.93684673309326,21.3709030151367,9.13210824364796e-05,0.00268506351858377,0.000306297151837498,1,"Craugastor omoaensis","Tlalocohyla_loquax",1,"generalist","",NA,77,"",NA,0
"1638",-85.0595638729999,11.9786470350001,0.00532908504828811,0.00125304632820189,189.267059326172,0.0613388791680336,0.442244559526443,9.93684673309326,21.3709030151367,9.13210824364796e-05,0.00268506351858377,0.000306297151837498,1,"Craugastor omoaensis","Trachycephalus_vermiculatus",1,"generalist","specialist",56.9,105,"",NA,0
"1639",-84.0595638729999,11.9786470350001,0.000813211081549525,0.000849757285322994,78.742919921875,0.202041253447533,0.395479142665863,6.13171195983887,-1114.76037597656,0,0,0.0175541471689939,1,"Craugastor omoaensis","Agalychnis_callidryas",1,"generalist","",12,77.2,"",NA,0
"1640",-84.0595638729999,11.9786470350001,0.000813211081549525,0.000849757285322994,78.742919921875,0.202041253447533,0.395479142665863,6.13171195983887,-1114.76037597656,0,0,0.0175541471689939,1,"Craugastor omoaensis","Dendropsophus_microcephalus",1,"generalist","",28,32,"",NA,0
"1641",-84.0595638729999,11.9786470350001,0.000813211081549525,0.000849757285322994,78.742919921875,0.202041253447533,0.395479142665863,6.13171195983887,-1114.76037597656,0,0,0.0175541471689939,1,"Craugastor omoaensis","Gymnopis_multiplicata",1,"generalist","specialist",NA,480,"carnivore",NA,0
"1642",-84.0595638729999,11.9786470350001,0.000813211081549525,0.000849757285322994,78.742919921875,0.202041253447533,0.395479142665863,6.13171195983887,-1114.76037597656,0,0,0.0175541471689939,1,"Craugastor omoaensis","Incilius_valliceps",1,"specialist","",60,125,"",NA,0
